Inventory,Impact Category,score,quantity,percentage,name,reference product
"Graphite, synthetic",Human health,4.501243071081766e-07,2.037509730709191,1.373945916646729,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Human health,4.26465203021416e-07,1.599490734274202,1.301729577874976,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Human health,3.646404023157221e-07,1.9695573561626283,1.1130174129558934,"treatment of hard coal ash, residual material landfill",hard coal ash
"Graphite, synthetic",Water use,1.625916532172051,14.485520280996488,37.13667322561707,hard coal mine operation and hard coal preparation,hard coal
"Graphite, synthetic",Water use,0.2263489770883577,2.3389622741928653,5.169913603039456,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Water use,0.1697523358447263,2.5167875129569355,3.8772205711748824,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Water use,0.12709637714657368,1.8272585807729709,2.902939070277341,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Water use,0.1193436254125365,2.037509730709191,2.7258626939386024,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Water use,0.11374005393940127,1.5330331463146445,2.597874572422785,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Water use,0.09621950984277913,1.599490734274202,2.1976973751455886,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Water use,0.09254994374991375,0.058432363865243975,2.1138828162958196,"electricity production, nuclear, pressure water reactor, heavy water moderated","electricity, high voltage"
"Graphite, synthetic",Water use,0.09129208043697393,1.2714861878033457,2.085152646025188,"electricity production, hard coal","electricity, high voltage"
"Graphite, synthetic",Water use,0.07667233611654532,1.1023145365921525,1.7512310352125262,"electricity production, hard coal","electricity, high voltage"
"Lithium carbonate, brine",Climate change,1.361612095637627,23.061628383315924,37.713959234015654,"heat production, natural gas, at industrial furnace >100kW","heat, district or industrial, natural gas"
"Lithium carbonate, brine",Climate change,0.42456482647551597,3.6827054796153287,11.759605110144308,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, brine",Climate change,0.2535025386145637,0.01452986498447898,7.02151841751378,natural gas venting from petroleum/natural gas production,"natural gas, vented"
"Lithium carbonate, brine",Climate change,0.16825312834810702,0.1720327218841827,4.660278535895785,"electricity production, hard coal","electricity, high voltage"
"Lithium carbonate, brine",Climate change,0.08801679765389839,1.3100373420928884,2.437891033182445,"sweet gas, burned in gas turbine","sweet gas, burned in gas turbine"
"Lithium carbonate, brine",Climate change,0.07140690331437645,0.0005917576069306092,1.977829845411716,"machine operation, diesel, >= 74.57 kW, high load factor","machine operation, diesel, >= 74.57 kW, high load factor"
"Lithium carbonate, brine",Climate change,0.07022856770447217,0.17337241077521331,1.9451922819688705,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, brine",Climate change,0.062152847825002744,0.9902479556867563,1.721510830184312,"transport, freight, lorry >32 metric ton, EURO3","transport, freight, lorry >32 metric ton, EURO3"
"Lithium carbonate, brine",Climate change,0.05621545052972325,0.48761681325194534,1.5570566803807548,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, brine",Climate change,0.047896406403243885,0.04408096039763859,1.3266356287044347,"quicklime production, in pieces, loose","quicklime, in pieces, loose"
"Lithium carbonate, brine",Ecosystem quality,0.07161697200362709,0.0056329171039565034,13.82903676823235,"treatment of drilling waste, landfarming",drilling waste
"Lithium carbonate, brine",Ecosystem quality,0.05246118311480499,3.6827054796153287,10.130107569513909,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, brine",Ecosystem quality,0.04113384904632071,0.17337241077521331,7.942831077131814,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, brine",Ecosystem quality,0.03582801607714116,1.8193985120058556,6.918289586978233,"soda production, solvay process","soda ash, light"
"Lithium carbonate, brine",Ecosystem quality,0.025966851038811172,23.061628383315924,5.014126229083595,"heat production, natural gas, at industrial furnace >100kW","heat, district or industrial, natural gas"
"Lithium carbonate, brine",Ecosystem quality,0.02092966867875731,0.1720327218841827,4.041460419337431,"electricity production, hard coal","electricity, high voltage"
"Lithium carbonate, brine",Ecosystem quality,0.014142832266456738,1.0112582056055707e-09,2.7309413110884906,onshore petroleum field infrastructure construction,onshore petroleum field infrastructure
"Lithium carbonate, brine",Ecosystem quality,0.010331317151791856,0.5246392379795577,1.9949484145903746,"soda production, solvay process","soda ash, light"
"Lithium carbonate, brine",Ecosystem quality,0.009065832699535207,0.0006622305570935684,1.7505869101833291,"treatment of waste graphical paper, open burning",waste graphical paper
"Lithium carbonate, brine",Ecosystem quality,0.007355615166283622,0.0015697378998965183,1.4203486930772777,road construction,road
"Lithium carbonate, brine",Human health,6.043460850471191e-07,0.1720327218841827,21.939630259060433,"electricity production, hard coal","electricity, high voltage"
"Lithium carbonate, brine",Human health,3.884245761277639e-07,3.6827054796153287,14.101012308387805,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, brine",Human health,2.513844652763182e-07,0.004195612318025801,9.126032843588334,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Lithium carbonate, brine",Human health,1.7254404619881769e-07,1.8193985120058556,6.2638820216882065,"soda production, solvay process","soda ash, light"
"Lithium carbonate, brine",Human health,1.2805772574474104e-07,0.14404563594383327,4.648891130711521,coke production,coke
"Lithium carbonate, brine",Human health,1.1799355956779177e-07,0.4814452582438081,4.283530801173201,"heat production, wood chips from industry, at furnace 300kW","heat, district or industrial, other than natural gas"
"Lithium carbonate, brine",Human health,7.4519400933345e-08,0.0005941730165480451,2.7052845117327124,"smelting of copper concentrate, sulfide ore","copper, anode"
"Lithium carbonate, brine",Human health,7.163364043802653e-08,0.0005825979554816749,2.600522489027537,"smelting of copper concentrate, sulfide ore","copper, anode"
"Lithium carbonate, brine",Human health,5.143022026837226e-08,0.48761681325194534,1.867075910224765,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, brine",Human health,4.975456246573317e-08,0.5246392379795577,1.8062443543659312,"soda production, solvay process","soda ash, light"
"Lithium carbonate, brine",Water use,1.1359830462927314,1.8193985120058556,60.77903178438814,"soda production, solvay process","soda ash, light"
"Lithium carbonate, brine",Water use,0.32757049971842406,0.5246392379795577,17.52615752408293,"soda production, solvay process","soda ash, light"
"Lithium carbonate, brine",Water use,0.047365258136370804,0.8436119907273243,2.5342055404270427,"sodium chloride production, brine solution","sodium chloride, brine solution"
"Lithium carbonate, brine",Water use,0.02742431046697947,0.7809119563517141,1.467295698626078,"lime production, milled, loose",lime
"Lithium carbonate, brine",Water use,0.0233917139941271,0.4166245722190376,1.251537805058055,"sodium chloride production, brine solution","sodium chloride, brine solution"
"Lithium carbonate, brine",Water use,0.019460058281217045,0.17337241077521331,1.041180592140061,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, spodumene",Climate change,16.199066181082436,140.51185135837892,67.42842176956484,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, spodumene",Climate change,1.6562682566721674,4.0888092970665495,6.89419706827633,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, spodumene",Climate change,0.755471882506022,0.6952907041481508,3.1446427935551107,"quicklime production, in pieces, loose","quicklime, in pieces, loose"
"Lithium carbonate, spodumene",Climate change,0.37768257281542367,68.97136240556975,1.5720992512860437,"transport, freight, sea, bulk carrier for dry goods","transport, freight, sea, bulk carrier for dry goods"
"Lithium carbonate, spodumene",Climate change,0.2657244477293033,0.09894918445284405,1.1060748771370779,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Lithium carbonate, spodumene",Climate change,0.24222219391405184,1.0211731689643484,1.0082470230450435,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, spodumene",Ecosystem quality,2.001631139040244,140.51185135837892,42.961780329623295,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, spodumene",Ecosystem quality,0.9700993580967943,4.0888092970665495,20.8216162846301,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, spodumene",Ecosystem quality,0.15057425169438854,68.97136240556975,3.231833177662044,"transport, freight, sea, bulk carrier for dry goods","transport, freight, sea, bulk carrier for dry goods"
"Lithium carbonate, spodumene",Ecosystem quality,0.11690027618371873,12.34438433521949,2.509075667300679,"treatment of non-sulfidic tailing, off-site","non-sulfidic tailing, off-site"
"Lithium carbonate, spodumene",Ecosystem quality,0.11548301429393101,0.9040521787446417,2.478656429314702,sulfuric acid production,sulfuric acid
"Lithium carbonate, spodumene",Ecosystem quality,0.07114200467706762,0.09894918445284405,1.5269482561161145,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Lithium carbonate, spodumene",Ecosystem quality,0.054309572032522985,7.300000190734864,1.1656672690333254,spodumene concentrate production,spodumene concentrate
"Lithium carbonate, spodumene",Ecosystem quality,0.05067948303854571,2.0687043392092334e-08,1.0877532703477266,inert material landfill construction,inert material landfill
"Lithium carbonate, spodumene",Ecosystem quality,0.04895033101269598,1.0211731689643484,1.0506398142058029,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, spodumene",Ecosystem quality,0.04873432095653757,0.15474727268922173,1.0460035071456935,"sulfur production, petroleum refinery operation",sulfur
"Lithium carbonate, spodumene",Human health,1.4820152359972753e-05,140.51185135837892,47.31481899299762,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, spodumene",Human health,5.928643053205236e-06,0.09894918445284405,18.927786039104816,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Lithium carbonate, spodumene",Human health,4.55526225263646e-06,7.300000190734864,14.543130442521646,spodumene concentrate production,spodumene concentrate
"Lithium carbonate, spodumene",Human health,4.704283742676427e-07,68.97136240556975,1.5018896457340187,"transport, freight, sea, bulk carrier for dry goods","transport, freight, sea, bulk carrier for dry goods"
"Lithium carbonate, spodumene",Human health,3.67955153395858e-07,0.9040521787446417,1.1747336368475572,sulfuric acid production,sulfuric acid
"Lithium carbonate, spodumene",Human health,3.5923261975455176e-07,0.1747228101590813,1.1468860756096984,"smelting of copper concentrate, sulfide ore",sulfuric acid
"Lithium carbonate, spodumene",Human health,3.28590837214412e-07,0.3696151547015144,1.049059119496531,coke production,coke
"Lithium carbonate, spodumene",Water use,0.994194882378577,1.5923095820369315,29.35232958780446,"soda production, solvay process","soda ash, light"
"Lithium carbonate, spodumene",Water use,0.7814756563160347,0.9040521787446417,23.072067092274068,sulfuric acid production,sulfuric acid
"Lithium carbonate, spodumene",Water use,0.4589453815974328,4.0888092970665495,13.549774136052031,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, spodumene",Water use,0.28667696642754,0.45914386473177426,8.463769984091428,"soda production, solvay process","soda ash, light"
"Lithium carbonate, spodumene",Water use,0.08795713150012117,0.07007563633002814,2.596821568033698,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
"Lithium carbonate, spodumene",Water use,0.04146056513379784,0.7384448278208634,1.2240700432819804,"sodium chloride production, brine solution","sodium chloride, brine solution"
Neodymium,Climate change,9.271218526065491,1.2827789910238314,16.83872502192329,citric acid production,citric acid
Neodymium,Climate change,2.887746993994258,1.0000000000047544,5.24483134854882,"rare earth oxides production, from rare earth carbonate concentrate",neodymium oxide
Neodymium,Climate change,1.9849127276757383,4.900129904737229,3.6050708458526266,hard coal mine operation and hard coal preparation,hard coal
Neodymium,Climate change,1.527438236471586,0.08754733372436457,2.774189000033369,natural gas venting from petroleum/natural gas production,"natural gas, vented"
Neodymium,Climate change,1.421475796891815,0.50766993610693,2.5817361549494633,"ammonia production, partial oxidation, liquid","ammonia, anhydrous, liquid"
Neodymium,Climate change,1.3506631172791281,0.9428155771009391,2.4531235851226127,"ammonia production, steam reforming, liquid","ammonia, anhydrous, liquid"
Neodymium,Climate change,1.3021478372030577,0.19058431219989763,2.365008365071896,citric acid production,citric acid
Neodymium,Climate change,1.2868686752490943,11.162390349730156,2.337257794207355,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
Neodymium,Climate change,1.2323908299663209,0.44013958962636146,2.2383131458933865,"ammonia production, partial oxidation, liquid","ammonia, anhydrous, liquid"
Neodymium,Climate change,1.0710840352875741,0.4031591339343894,1.9453418657831383,citric acid production,citric acid
Neodymium,Ecosystem quality,33.69001501547365,3557.583499261606,46.21660828287343,"treatment of non-sulfidic overburden, off-site","non-sulfidic overburden, off-site"
Neodymium,Ecosystem quality,19.095939816879643,1.1515943516024052,26.196176223272733,"rare earth element mine operation and beneficiation, ion adsorption clays",rare earth carbonate concentrate
Neodymium,Ecosystem quality,4.36344575478199,0.26314072692503526,5.985858513856498,"rare earth element mine operation and beneficiation, ion adsorption clays",rare earth carbonate concentrate
Neodymium,Ecosystem quality,4.137710946136154,1.2827789910238314,5.676191177044617,citric acid production,citric acid
Neodymium,Ecosystem quality,2.5277015412702317,0.19058431219989763,3.4675494188781477,citric acid production,citric acid
Neodymium,Ecosystem quality,1.1625909965003491,4.900129904737229,1.5948646105908155,hard coal mine operation and hard coal preparation,hard coal
Neodymium,Human health,1.6584248783271418e-05,1.5670465582547184,21.050038507465555,zinc mine operation,zinc concentrate
Neodymium,Human health,1.1468935270116397e-05,1.2827789910238314,14.557278549698472,citric acid production,citric acid
Neodymium,Human health,7.105032054286773e-06,0.11858314305208584,9.018267893471094,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
Neodymium,Human health,6.370567861341408e-06,0.12077334411158466,8.086027926144409,barium carbonate production,barium carbonate
Neodymium,Human health,3.4230297622794157e-06,3.85039243899313,4.3447797515474065,coke production,coke
Neodymium,Human health,1.6746123678722918e-06,0.6473694347028093,2.125550291089896,"smelting and refining of nickel concentrate, 16% Ni",ammonium sulfate
Neodymium,Human health,1.344553033675616e-06,0.08902074810119333,1.7066129134984132,barium oxide production,barium oxide
Neodymium,Human health,1.2773251866464985e-06,0.09450633746227774,1.621282019875761,barium hydroxide production,barium hydroxide
Neodymium,Human health,1.2258398718851919e-06,3.1623949086591177,1.5559327916738972,primary zinc production from concentrate,ammonium sulfate
Neodymium,Human health,1.2217177210954882e-06,3.492535470018469e-06,1.5507006322923782,"treatment of low level radioactive waste, plasma torch incineration",low level radioactive waste
Neodymium,Water use,11.012881275024116,1.2827789910238314,30.491761465114852,citric acid production,citric acid
Neodymium,Water use,2.377376179018833,2.75027391700146,6.582327145202943,sulfuric acid production,sulfuric acid
Neodymium,Water use,2.1917061127652806,0.9428155771009391,6.068255738271972,"ammonia production, steam reforming, liquid","ammonia, anhydrous, liquid"
Neodymium,Water use,2.144807859421139,3.1623949086591177,5.938406853280977,primary zinc production from concentrate,ammonium sulfate
Neodymium,Water use,1.811940541456439,0.3225272874864744,5.016785108213181,citric acid production,citric acid
Neodymium,Water use,1.186258139182534,0.50766993610693,3.2844356815174716,"ammonia production, partial oxidation, liquid","ammonia, anhydrous, liquid"
Neodymium,Water use,1.028461867516926,0.44013958962636146,2.8475394546759047,"ammonia production, partial oxidation, liquid","ammonia, anhydrous, liquid"
Neodymium,Water use,0.880640643133354,0.7016082993289747,2.438261500903065,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
Neodymium,Water use,0.7858842230690005,0.348425026478492,2.1759059841462425,"chlor-alkali electrolysis, diaphragm cell","sodium hydroxide, without water, in 50% solution state"
Neodymium,Water use,0.6565029935745824,0.4031591339343894,1.8176835090929606,citric acid production,citric acid
"Copper concentrate, Canada",Climate change,0.09371435327059023,0.8128849607566634,7.498790424075192,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Copper concentrate, Canada",Climate change,0.055002058548343766,0.052180366136634175,4.401128488352697,"electricity production, lignite","electricity, high voltage"
"Copper concentrate, Canada",Climate change,0.05253303368662151,0.08066560499618647,4.203563234539044,"electricity production, natural gas, conventional power plant","electricity, high voltage"
"Copper concentrate, Canada",Climate change,0.05207913458183193,1.0003153551702537,4.167243352453697,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore"
"Copper concentrate, Canada",Climate change,0.04626774217492989,0.11422061226919758,3.702230126511751,hard coal mine operation and hard coal preparation,hard coal
"Copper concentrate, Canada",Climate change,0.04260554234155641,0.002441998337360053,3.4091899668869283,natural gas venting from petroleum/natural gas production,"natural gas, vented"
"Copper concentrate, Canada",Climate change,0.0315947356923106,0.02997387588622525,2.528132491899053,"electricity production, lignite","electricity, high voltage"
"Copper concentrate, Canada",Climate change,0.020620383571941764,0.013678214754920055,1.6499920180163077,"ferrochromium production, high-carbon, 68% Cr","ferrochromium, high-carbon, 68% Cr"
"Copper concentrate, Canada",Climate change,0.01803214576904717,0.015198950449725019,1.442887639933102,"electricity production, hard coal","electricity, high voltage"
"Copper concentrate, Canada",Climate change,0.017148509841906627,0.25523750980447174,1.3721812817546717,"sweet gas, burned in gas turbine","sweet gas, burned in gas turbine"
"Copper concentrate, Canada",Ecosystem quality,1.4997729393453394,158.3723681691284,68.96960557577681,"treatment of non-sulfidic tailing, off-site","non-sulfidic tailing, off-site"
"Copper concentrate, Canada",Ecosystem quality,0.13982994245801145,0.0342834303644906,6.430317367389153,blasting,blasting
"Copper concentrate, Canada",Ecosystem quality,0.1269742812894627,90.26343472536378,5.839127956678979,"treatment of sulfidic tailings, from copper mine operation, tailings impoundment","sulfidic tailings, from copper mine operation"
"Copper concentrate, Canada",Ecosystem quality,0.06907255241419083,0.016935171388636035,3.1764186238740826,blasting,blasting
"Copper concentrate, Canada",Ecosystem quality,0.04306739826644668,5.411130649437574e-10,1.9805274476470383,aluminium hydroxide factory construction,aluminium hydroxide factory
"Copper concentrate, Canada",Ecosystem quality,0.02788609042789775,1.0003153551702537,1.2823892253330578,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore"
"Copper concentrate, Canada",Ecosystem quality,0.027099660217283047,0.11422061226919758,1.2462238965582584,hard coal mine operation and hard coal preparation,hard coal
"Copper concentrate, Canada",Human health,6.445080450399298e-07,0.0342834303644906,20.948021436300472,blasting,blasting
"Copper concentrate, Canada",Human health,4.792756297612608e-07,1.0003153551702537,15.577580828356133,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore"
"Copper concentrate, Canada",Human health,3.183711223778567e-07,0.016935171388636035,10.34780736655847,blasting,blasting
"Copper concentrate, Canada",Human health,2.216441694209719e-07,0.249316276326247,7.203954780694602,coke production,coke
"Copper concentrate, Canada",Human health,1.7264169726997103e-07,0.010119461564648201,5.611259631346563,"treatment of electric arc furnace slag, residual material landfill",electric arc furnace slag
"Copper concentrate, Canada",Human health,1.6561624430575764e-07,0.0027641388019368075,5.382915950570717,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Copper concentrate, Canada",Human health,1.2861506303105827e-07,0.013678214754920055,4.180290871681558,"ferrochromium production, high-carbon, 68% Cr","ferrochromium, high-carbon, 68% Cr"
"Copper concentrate, Canada",Human health,1.0787637312156193e-07,0.0008601415098496783,3.50623486240707,"smelting of copper concentrate, sulfide ore","copper, anode"
"Copper concentrate, Canada",Human health,1.0369886535803481e-07,0.0008433851270706823,3.370456072903742,"smelting of copper concentrate, sulfide ore","copper, anode"
"Copper concentrate, Canada",Human health,8.573710226632666e-08,0.8128849607566634,2.7866566910736177,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Copper concentrate, Canada",Water use,0.41326651181775254,0.32925032110079905,19.66679795907581,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage"
"Copper concentrate, Canada",Water use,0.38349944337870967,0.24212633859806293,18.250223172385123,"electricity production, nuclear, pressure water reactor, heavy water moderated","electricity, high voltage"
"Copper concentrate, Canada",Water use,0.35088178998403474,1.0003153551702537,16.697992878208456,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore"
"Copper concentrate, Canada",Water use,0.21041395592858678,0.16763725240850882,10.013317413055477,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
"Copper concentrate, Canada",Water use,0.13378271140449557,0.10658497465454093,6.366539461513029,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage"
"Copper concentrate, Canada",Water use,0.10789652754804545,0.08596139615716412,5.134650757061691,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage"
"Copper concentrate, Canada",Water use,0.09326234325886172,0.07430230997796058,4.438229591830237,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage"
"Copper concentrate, Canada",Water use,0.03646468499218292,0.02905149316286793,1.7353053583467237,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
"Market for copper, cathode",Climate change,0.5138078959111426,4.45680620660343,7.325303562481861,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Market for copper, cathode",Climate change,0.32693891057584434,0.80711011139056,4.661132663421247,hard coal mine operation and hard coal preparation,hard coal
"Market for copper, cathode",Climate change,0.25987417276886243,3.4979269003021227,3.704997954936043,"diesel, burned in building machine","diesel, burned in building machine"
"Market for copper, cathode",Climate change,0.2157456388209631,0.012365773613908376,3.0758622224802066,natural gas venting from petroleum/natural gas production,"natural gas, vented"
"Market for copper, cathode",Climate change,0.2074658623755159,0.21212632034197063,2.9578183458191973,"electricity production, hard coal","electricity, high voltage"
"Market for copper, cathode",Climate change,0.1507022222609773,0.11145234971996222,2.1485452722454546,"electricity production, hard coal","electricity, high voltage"
"Market for copper, cathode",Climate change,0.11436293619647095,0.11997465502072303,1.630460003831418,"electricity production, hard coal","electricity, high voltage"
"Market for copper, cathode",Climate change,0.10629516726427277,0.1983901820171122,1.5154386953411874,"electricity production, natural gas, conventional power plant","electricity, high voltage"
"Market for copper, cathode",Climate change,0.08954575996580239,0.06550788741090972,1.276644208278335,"electricity production, lignite","electricity, high voltage"
"Market for copper, cathode",Climate change,0.08460137546270759,0.08472702666055472,1.2061526535493587,"electricity production, hard coal","electricity, high voltage"
"Market for copper, cathode",Ecosystem quality,2.035495137446122,0.23905765097611012,21.51876556029259,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Ecosystem quality,1.8242541451662264,0.23440057831988712,19.28557654108523,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Ecosystem quality,1.396305536890433,147.44646257021517,14.761406670114935,"treatment of non-sulfidic tailing, off-site","non-sulfidic tailing, off-site"
"Market for copper, cathode",Ecosystem quality,0.7012221241080453,0.02817518657278474,7.413151825704533,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Ecosystem quality,0.56778357455383,0.01587787966339684,6.002471538761992,"platinum group metal mine operation, ore with high palladium content","copper, cathode"
"Market for copper, cathode",Ecosystem quality,0.41549037507288983,0.046545272168085176,4.392464422670825,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Ecosystem quality,0.3592260068208407,0.08807483986238823,3.797651039165083,blasting,blasting
"Market for copper, cathode",Ecosystem quality,0.33810809539525677,0.042685909418793806,3.5743975532047436,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Ecosystem quality,0.19149266793517333,0.80711011139056,2.0244144788191734,hard coal mine operation and hard coal preparation,hard coal
"Market for copper, cathode",Ecosystem quality,0.18044864790173085,0.044242302799796566,1.9076597523790009,blasting,blasting
"Market for copper, cathode",Human health,2.9981894907931955e-05,0.23905765097611012,33.89670871704723,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Human health,2.882084735767737e-05,0.23440057831988712,32.58406017570341,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Human health,5.949604911862301e-06,0.046545272168085176,6.726460262041541,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Human health,5.251627861869217e-06,0.02817518657278474,5.937346537660488,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Human health,2.1167517484359133e-06,0.01587787966339684,2.3931415163505996,"platinum group metal mine operation, ore with high palladium content","copper, cathode"
"Market for copper, cathode",Human health,1.8230413879196716e-06,0.017985352985027313,2.0610806320012225,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Human health,1.6557544636988123e-06,0.08807483986238823,1.8719506200424036,blasting,blasting
"Market for copper, cathode",Human health,1.3660668080986376e-06,0.042685909418793806,1.5444376956272894,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Human health,1.3568498595798148e-06,0.057985399328399315,1.5340172662260807,zinc mine operation,"copper concentrate, sulfide ore"
"Market for copper, cathode",Human health,1.170283915784558e-06,0.01953206458981503,1.3230909230857153,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Market for copper, cathode",Water use,2.9835109348106337,2.3769695951733514,53.24710778641014,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
"Market for copper, cathode",Water use,0.21848212966216873,0.2436022682691208,3.89927899100002,"industrial gases production, cryogenic air separation","oxygen, liquid"
"Market for copper, cathode",Water use,0.18331378608715113,0.17238108226052523,3.2716249880736585,"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"Market for copper, cathode",Water use,0.1657340409319435,0.10463790027534821,2.957876989293028,"electricity production, nuclear, pressure water reactor, heavy water moderated","electricity, high voltage"
"Market for copper, cathode",Water use,0.10020895462910126,0.5846264521238123,1.7884422497140635,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore"
"Market for copper, cathode",Water use,0.09529002140170098,0.4898339741155296,1.7006534084875906,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore"
"Market for copper, cathode",Water use,0.09059347872473254,0.80711011139056,1.6168336003460504,hard coal mine operation and hard coal preparation,hard coal
"Market for copper, cathode",Water use,0.07392696086844971,0.05889776913421246,1.3193840879734913,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage"
"Market for copper, cathode",Water use,0.06332679349342107,0.039982025811119884,1.1302015218274877,"electricity production, nuclear, pressure water reactor, heavy water moderated","electricity, high voltage"
"Market for copper, cathode",Water use,0.059110025625116795,0.047093084875768396,1.0549443171113533,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage"
